"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","free_lunch","reduced_price_lunch","free_or_reduced_price_lunch","enrollment","direct_certification","enrollment_crdc","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","expulsions_no_ed_serv","expulsions_with_ed_serv","expulsions_zero_tolerance","students_corporal_punish","students_arrested","students_referred_law_enforce","students_mech_restraint","students_phys_restraint","students_seclusion"
"2013","110001200401","IDEAL ACADEMY PCS   NORTH CAPITOL STREET CAMPUS ES","District of Columbia","IDEAL ACADEMY PCS","Primary","Regular school","Yes","277","0","277","280","","281","19","19","8","0","0","0","","0","0","0","0","0"
"2013","110001300227","IDEA PCS","District of Columbia","IDEA PCS","High","Regular school","Yes","196","0","196","199","","191","0","26","26","0","0","0","","0","0","0","0","0"
"2013","110001400391","MAYA ANGELOU PCS EVANS HIGH SCHOOL","District of Columbia","MAYA ANGELOU PCS","High","Regular school","Yes","293","0","293","296","","295","103","56","29","0","6","0","","0","0","0","0","0"
"2013","110001400392","MAYA ANGELOU PCS  EVANS MIDDLE SCHOOL","District of Columbia","MAYA ANGELOU PCS","Middle","Regular school","Yes","150","0","150","153","","154","20","33","22","0","2","0","","2","2","0","6","0"
"2013","110001400465","MAYA ANGELOU YOUNG ADULT LEARNING CENTER","District of Columbia","MAYA ANGELOU PCS","Not applicable","Other/alternative school","Yes","0","0","0","0","","","","","","","","","","","","","",""
"2013","110001500229","MERIDIAN PCS","District of Columbia","MERIDIAN PCS","Primary","Regular school","Yes","585","0","585","588","","480","0","46","15","0","2","4","","0","0","0","0","0"
"2013","110001600333","BRIYA PUBLIC CHARTER SCHOOL","District of Columbia","BRIYA PCS","Primary","Regular school","Yes","41","0","41","44","","47","","","","","","","","","","","",""
"2013","110001700231","THE NEXT STEP PCS","District of Columbia","THE NEXT STEP PCS","High","Regular school","Yes","126","17","143","146","","445","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110001700454","THE NEXT STEP PCS-ADULT","District of Columbia","THE NEXT STEP PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110001800232","OPTIONS PCS","District of Columbia","OPTIONS PCS","Other","Regular school","Yes","373","0","373","376","","","","","","","","","","","","","",""
"2013","110001900324","WASHINGTON LATIN PCS MIDDLE SCHOOL","District of Columbia","WASHINGTON LATIN PCS","Middle","Regular school","Yes","346","17","363","366","","366","19","13","4","0","0","0","","0","0","0","0","0"
"2013","110001900423","WASHINGTON LATIN PCS UPPER SCHOOL","District of Columbia","WASHINGTON LATIN PCS","High","Regular school","Yes","255","16","271","274","","271","27","20","2","0","2","0","","0","0","0","0","0"
"2013","110002000234","ROOTS PCS","District of Columbia","ROOTS PCS","Primary","Regular school","Yes","82","33","115","118","","118","4","0","0","0","0","0","","0","2","0","0","0"
"2013","110002200236","SEED PCS OF WASHINGTON DC","District of Columbia","SEED PCS OF WASHINGTON DC","Other","Regular school","Yes","289","50","339","342","","342","0","70","93","7","0","0","","0","0","0","0","0"
"2013","110002600240","WASHINGTON MATH SCIENCE TECH PCS","District of Columbia","WASHINGTON MATH SCIENCE PCS","High","Regular school","Yes","328","2","330","333","","333","0","21","4","0","0","0","","0","2","0","0","0"
"2013","110002900245","CEDAR TREE ACADEMY PCS","District of Columbia","CEDAR TREE PCS","Primary","Regular school","Yes","319","0","319","322","","322","0","7","0","0","0","0","","0","0","0","0","0"
"2013","110002900389","HOWARD ROAD ACADEMY PCS PENNSYLVANIA AVENUE","District of Columbia","CEDAR TREE PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110002900425","HOWARD ROAD ACADEMY PCS  MLK CAMPUS","District of Columbia","CEDAR TREE PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000001","MURCH ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","623","0","623","626","","633","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000002","MOTEN ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","359","0","359","362","","362","0","4","6","0","0","0","","0","0","0","0","0"
"2013","110003000004","MINER ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","423","0","423","426","","425","17","22","17","0","0","0","","0","0","0","2","0"
"2013","110003000008","ROOSEVELT HS AT MACFARLAND","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","435","0","435","438","","467","4","89","66","0","0","0","","4","4","0","0","0"
"2013","110003000010","M C TERRELL MCGOGNEY ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Special education school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000011","TAKOMA EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Vocational school","No","439","0","439","442","","443","0","12","8","0","0","0","","2","2","0","0","0"
"2013","110003000013","STANTON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","582","0","582","585","","585","0","32","12","0","0","0","","0","0","0","0","0"
"2013","110003000016","ELLINGTON SCHOOL OF THE ARTS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","538","0","538","541","","545","0","0","0","0","0","0","","2","2","0","0","0"
"2013","110003000019","SOUSA MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","292","0","292","295","","296","0","32","35","0","0","0","","4","4","0","0","0"
"2013","110003000020","SHAW MS AT GARNET PATTERSON","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000021","RON BROWN MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000024","SEATON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","250","0","250","253","","253","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000025","SAVOY ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","405","0","405","408","","413","0","35","11","0","0","0","","0","0","0","0","0"
"2013","110003000027","ROSS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","158","0","158","161","","159","4","2","2","0","0","0","","0","0","0","0","0"
"2013","110003000029","RANDLE HIGHLANDS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","332","0","332","335","","339","0","8","4","0","0","0","","0","0","0","0","0"
"2013","110003000030","SHEPHERD ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","301","0","301","304","","308","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000032","MARIE REED ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","374","0","374","377","","388","8","4","6","0","0","0","","0","0","0","0","0"
"2013","110003000033","RAYMOND EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","540","0","540","543","","545","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000034","MAURY ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","336","0","336","339","","337","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000035","MANN ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","284","0","284","287","","283","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000036","MALCOLM X ES AT GREEN","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","222","0","222","225","","228","2","20","6","0","0","0","","0","0","0","0","0"
"2013","110003000037","LUDLOW TAYLOR ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","296","0","296","299","","300","2","11","11","0","0","0","","0","0","0","0","0"
"2013","110003000041","LECKIE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","371","0","371","374","","378","11","11","2","0","0","0","","0","0","0","0","0"
"2013","110003000042","LASALLE   BACKUS EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","339","0","339","342","","347","2","30","21","0","0","0","","0","0","0","0","0"
"2013","110003000044","LANGDON EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","346","0","346","349","","355","0","14","6","0","0","0","","0","0","0","0","0"
"2013","110003000045","LAFAYETTE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","686","0","686","689","","692","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000048","WATKINS ES CAPITOL HILL CLUSTER","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","542","0","542","545","","542","17","17","12","0","0","0","","0","0","0","0","0"
"2013","110003000049","THOMAS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","411","0","411","414","","413","4","12","7","0","0","0","","0","0","0","0","0"
"2013","110003000050","STODDERT ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","378","0","378","381","","382","0","0","2","0","0","0","","0","0","0","0","0"
"2013","110003000054","SIMON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","293","0","293","296","","297","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000055","WOODSON H D  HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","759","0","759","762","","772","2","146","134","0","0","0","","18","18","0","0","0"
"2013","110003000061","WINSTON EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Vocational school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000062","J O WILSON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","430","0","430","433","","440","0","9","0","0","0","0","","0","0","0","0","0"
"2013","110003000064","SMOTHERS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","287","0","287","290","","297","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000065","WHITTIER EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","359","0","359","362","","366","0","14","6","0","0","0","","0","0","0","0","0"
"2013","110003000067","WEST EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","255","0","255","258","","256","0","14","10","0","0","0","","4","4","0","0","0"
"2013","110003000068","WHEATLEY EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","439","0","439","442","","443","0","20","9","0","0","0","","2","2","0","0","0"
"2013","110003000069","FEREBEE HOPE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000070","WALKER JONES EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","451","0","451","454","","456","0","53","32","0","0","0","2","4","4","0","0","0"
"2013","110003000072","TYLER ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","504","0","504","507","","511","0","12","2","0","0","0","","0","0","0","0","0"
"2013","110003000073","TURNER ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","400","0","400","403","","410","0","11","6","0","0","0","","2","2","0","0","0"
"2013","110003000074","TUBMAN ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","506","0","506","509","","512","2","18","18","0","0","0","","0","0","0","0","0"
"2013","110003000075","TRUESDELL EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","477","0","477","480","","482","6","18","10","0","0","0","","2","2","0","0","0"
"2013","110003000076","THOMSON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","286","0","286","289","","295","0","6","0","0","0","0","","0","0","0","0","0"
"2013","110003000078","EASTERN HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Regular school","No","780","0","780","783","","791","0","153","148","0","0","0","","12","12","0","0","0"
"2013","110003000079","DUNBAR HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","625","0","625","628","","636","0","73","12","0","0","0","2","0","0","0","0","0"
"2013","110003000081","COOLIDGE SHS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","430","0","430","433","","438","2","66","38","0","0","0","","7","7","0","0","0"
"2013","110003000082","CARDOZO EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Regular school","No","678","0","678","681","","688","14","121","146","0","0","0","2","32","32","0","0","0"
"2013","110003000084","BALLOU SHS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","675","0","675","678","","682","0","149","207","0","0","0","","29","29","0","0","0"
"2013","110003000085","ANACOSTIA SHS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","748","0","748","751","","766","0","192","144","0","0","0","2","59","59","0","0","0"
"2013","110003000089","SHARPE HEALTH SCHOOL","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Special education school","No","50","0","50","53","","70","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000090","MAMIE D  LEE SCHOOL","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Special education school","No","51","0","51","54","","62","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000092","PROSPECT LC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Special education school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000096","EATON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","467","0","467","470","","475","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000097","DREW ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","165","0","165","168","","172","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000099","DAVIS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000100","H D COOKE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","393","0","393","396","","390","0","11","4","0","0","0","","0","0","0","0","0"
"2013","110003000102","KING M L ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","407","0","407","410","","412","4","24","21","0","0","0","","0","0","0","0","0"
"2013","110003000103","CLEVELAND ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","300","0","300","303","","305","0","5","0","0","0","0","","0","0","0","0","0"
"2013","110003000106","BURRVILLE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","351","0","351","354","","356","26","15","26","0","0","0","","0","0","0","0","0"
"2013","110003000107","BURROUGHS EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","275","0","275","278","","286","0","9","4","0","0","0","","6","6","0","0","0"
"2013","110003000110","BRUCE MONROE ES AT PARK VIEW","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","462","0","462","465","","464","10","4","6","0","0","0","","0","0","0","0","0"
"2013","110003000111","BROOKLAND EC AT BUNKER HILL","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","246","0","246","249","","250","0","9","4","0","0","0","2","4","4","0","0","0"
"2013","110003000112","BRIGHTWOOD EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","612","0","612","615","","617","0","8","8","0","0","0","","2","2","0","0","0"
"2013","110003000113","BRENT ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","356","0","356","359","","366","8","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000118","BEERS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","419","0","419","422","","428","0","4","0","0","0","0","","0","0","0","0","0"
"2013","110003000119","BARNARD ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","580","0","580","583","","588","0","4","0","0","0","0","","0","0","0","0","0"
"2013","110003000120","BANCROFT ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","487","0","487","490","","496","4","7","6","0","0","0","","0","0","0","0","0"
"2013","110003000121","AMIDON BOWEN  ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","339","0","339","342","","341","0","32","37","0","0","0","","0","0","0","0","0"
"2013","110003000122","AITON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","244","0","244","247","","249","6","30","17","0","0","0","4","0","0","0","0","0"
"2013","110003000123","OYSTER ADAMS BILINGUAL SCHOOL ADAMS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000125","POWELL ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","403","0","403","406","","407","2","4","6","0","0","0","","0","0","0","0","0"
"2013","110003000126","PLUMMER ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","413","0","413","416","","419","0","6","4","0","0","0","","0","0","0","0","0"
"2013","110003000130","SPINGARN SHS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000131","SCHOOL WITHOUT WALLS HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","582","0","582","585","","589","4","6","0","0","0","0","","0","0","0","0","0"
"2013","110003000133","WILSON HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","1693","0","1693","1696","","1697","25","96","54","0","0","0","","2","2","0","0","0"
"2013","110003000135","HART MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","558","0","558","561","","559","0","135","183","0","2","0","","2","2","0","0","0"
"2013","110003000138","DEAL MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","1245","0","1245","1248","","1253","56","14","28","0","0","0","2","0","0","0","0","0"
"2013","110003000141","MACFARLAND MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000143","KRAMER MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","365","0","365","368","","375","4","103","138","0","0","0","","7","7","0","0","0"
"2013","110003000144","JOHNSON JOHN HAYDEN MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","268","0","268","271","","272","7","82","109","0","0","0","2","14","14","0","0","0"
"2013","110003000145","JEFFERSON MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000149","SCHOOL WITHOUT WALLS AT FRANCIS STEVENS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","281","0","281","284","","287","2","14","11","0","0","0","","0","0","0","0","0"
"2013","110003000151","ELIOT HINE MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","289","0","289","292","","297","31","31","58","0","0","0","","15","15","0","0","0"
"2013","110003000152","BROWNE EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","346","0","346","349","","350","15","28","29","0","0","0","","0","0","0","0","0"
"2013","110003000153","BENJAMIN BANNEKER ACADEMY HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","427","0","427","430","","433","0","4","0","0","0","0","","0","0","0","0","0"
"2013","110003000156","PEABODY ES CAPITAL HILL CLUSTER","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","225","0","225","228","","230","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000157","PAYNE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","255","0","255","258","","261","0","11","6","0","0","0","","0","0","0","0","0"
"2013","110003000158","PATTERSON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","353","0","353","356","","359","0","23","19","0","0","0","","0","0","0","0","0"
"2013","110003000160","OYSTER ADAMS BILINGUAL SCHOOL OYSTER","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","658","0","658","661","","665","17","12","8","0","0","0","","0","0","0","0","0"
"2013","110003000161","ORR ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","352","0","352","355","","357","0","12","12","0","0","0","","0","0","0","0","0"
"2013","110003000163","NALLE ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","366","0","366","369","","368","7","22","17","0","0","0","2","0","0","0","0","0"
"2013","110003000164","NOYES ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","302","0","302","305","","311","4","22","17","0","0","0","","0","0","0","0","0"
"2013","110003000165","GARFIELD ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","263","0","263","266","","267","9","29","11","0","0","0","","0","0","0","0","0"
"2013","110003000171","GARRISON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","277","0","277","280","","284","0","12","12","0","0","0","","0","0","0","0","0"
"2013","110003000173","KIMBALL ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","327","0","327","330","","331","0","33","22","0","0","0","","0","0","0","0","0"
"2013","110003000174","KEY ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","378","0","378","381","","386","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000176","KETCHAM ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","303","0","303","306","","309","15","20","18","0","0","0","","0","0","0","0","0"
"2013","110003000177","KENILWORTH ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000179","JANNEY ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","624","0","624","627","","628","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000180","HYDE ADDISON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","331","0","331","334","","331","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000181","HOUSTON ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","271","0","271","274","","275","0","19","4","0","0","0","","0","0","0","0","0"
"2013","110003000182","HENDLEY ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","518","0","518","521","","521","0","65","80","0","0","0","","0","0","0","0","0"
"2013","110003000183","HEARST ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","284","0","284","287","","290","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000185","C W  HARRIS ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","266","0","266","269","","269","4","29","27","0","0","0","","0","0","0","0","0"
"2013","110003000186","HARDY MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","368","0","368","371","","379","0","65","31","0","0","0","","0","0","0","0","0"
"2013","110003000188","MARSHALL ES","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000191","STUART HOBSON MS CAPITOL HILL CLUSTER","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","414","0","414","417","","417","31","38","24","0","0","0","","0","0","0","0","0"
"2013","110003000198","LUKE MOORE ALTERNATIVE HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Other/alternative school","No","361","0","361","364","","377","0","45","14","0","0","0","","2","2","0","0","0"
"2013","110003000200","SPINGARN STAY","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Other/alternative school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000203","TUITION GRANT   DCPS NON PUBLIC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Special education school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000207","BALLOU STAY","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Other/alternative school","No","0","0","0","0","","587","0","29","6","0","0","0","","4","4","0","0","0"
"2013","110003000264","ROOSEVELT STAY AT MACFARLAND","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Other/alternative school","No","0","0","0","0","","857","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003000265","RESIDENTIAL SCHOOLS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Other/alternative school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000266","LASHAWN DCPS NON PUBLIC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Regular school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000267","MCKINLEY TECHNOLOGY HS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Regular school","No","671","0","671","674","","676","22","46","7","0","0","0","","2","2","0","0","0"
